parking,day,month,year,hour,holiday,day_of_week,school_day,check_in,check_out,temperature,humidity
METROPOL,2,12,2022,10,No,V,Sí,41,42,22.0,69.0
METROPOL,2,12,2022,11,No,V,Sí,51,55,22.0,69.0
METROPOL,2,12,2022,12,No,V,Sí,41,56,24.0,61.0
METROPOL,2,12,2022,13,No,V,Sí,30,43,24.0,50.0
METROPOL,2,12,2022,14,No,V,Sí,19,121,24.0,50.0
METROPOL,2,12,2022,15,No,V,Sí,35,35,24.0,50.0
METROPOL,2,12,2022,16,No,V,Sí,57,26,23.0,53.0
METROPOL,2,12,2022,17,No,V,Sí,56,31,20.0,83.0
METROPOL,2,12,2022,18,No,V,Sí,27,70,20.0,78.0
METROPOL,2,12,2022,19,No,V,Sí,5,49,20.0,73.0
METROPOL,2,12,2022,20,No,V,Sí,2,34,20.0,73.0
METROPOL,2,12,2022,21,No,V,Sí,1,11,19.0,78.0
METROPOL,2,12,2022,22,No,V,Sí,2,3,19.0,78.0
METROPOL,2,12,2022,23,No,V,Sí,0,4,19.0,73.0
METROPOL,3,12,2022,0,No,S,No,0,1,18.0,77.0
METROPOL,3,12,2022,7,No,S,No,1,1,19.0,78.0
METROPOL,3,12,2022,8,No,S,No,4,0,20.0,73.0
METROPOL,3,12,2022,9,No,S,No,4,1,19.0,83.0
METROPOL,3,12,2022,10,No,S,No,8,2,20.0,78.0
METROPOL,3,12,2022,11,No,S,No,10,2,21.0,73.0
METROPOL,3,12,2022,12,No,S,No,6,8,21.0,73.0
METROPOL,3,12,2022,13,No,S,No,1,11,20.0,78.0
METROPOL,3,12,2022,14,No,S,No,4,6,19.0,94.0
METROPOL,3,12,2022,15,No,S,No,1,5,18.0,94.0
METROPOL,3,12,2022,16,No,S,No,8,3,18.0,94.0
METROPOL,3,12,2022,17,No,S,No,3,0,18.0,88.0
METROPOL,3,12,2022,18,No,S,No,2,1,18.0,88.0
METROPOL,3,12,2022,19,No,S,No,1,7,18.0,88.0
METROPOL,3,12,2022,20,No,S,No,3,5,18.0,83.0
METROPOL,3,12,2022,21,No,S,No,2,0,19.0,78.0
METROPOL,3,12,2022,23,No,S,No,2,0,18.0,88.0
METROPOL,4,12,2022,1,No,D,No,0,3,19.0,83.0
METROPOL,4,12,2022,3,No,D,No,0,1,18.0,94.0
METROPOL,4,12,2022,4,No,D,No,0,1,18.0,94.0
METROPOL,4,12,2022,5,No,D,No,0,1,18.0,88.0
METROPOL,4,12,2022,7,No,D,No,0,1,18.0,88.0
METROPOL,4,12,2022,9,No,D,No,1,0,20.0,78.0
METROPOL,4,12,2022,10,No,D,No,8,1,21.0,73.0
METROPOL,4,12,2022,11,No,D,No,41,5,22.0,64.0
METROPOL,4,12,2022,12,No,D,No,58,21,23.0,61.0
METROPOL,4,12,2022,13,No,D,No,23,41,23.0,57.0
METROPOL,4,12,2022,14,No,D,No,5,40,25.0,44.0
METROPOL,4,12,2022,15,No,D,No,3,18,23.0,50.0
METROPOL,4,12,2022,16,No,D,No,10,7,23.0,57.0
METROPOL,4,12,2022,17,No,D,No,10,5,22.0,60.0
METROPOL,4,12,2022,18,No,D,No,3,7,21.0,64.0
METROPOL,4,12,2022,19,No,D,No,2,12,20.0,68.0
METROPOL,4,12,2022,20,No,D,No,0,5,20.0,68.0
METROPOL,4,12,2022,21,No,D,No,0,1,20.0,78.0
METROPOL,4,12,2022,22,No,D,No,1,1,20.0,73.0
METROPOL,5,12,2022,0,No,L,Sí,0,1,20.0,83.0
METROPOL,5,12,2022,4,No,L,Sí,0,1,20.0,68.0
METROPOL,5,12,2022,6,No,L,Sí,21,3,20.0,68.0
METROPOL,5,12,2022,7,No,L,Sí,87,5,20.0,68.0
METROPOL,5,12,2022,8,No,L,Sí,91,21,20.0,73.0
METROPOL,5,12,2022,9,No,L,Sí,84,51,22.0,64.0
METROPOL,5,12,2022,10,No,L,Sí,55,55,24.0,54.0
METROPOL,5,12,2022,11,No,L,Sí,56,56,24.0,54.0
METROPOL,5,12,2022,12,No,L,Sí,30,62,24.0,61.0
METROPOL,5,12,2022,13,No,L,Sí,30,41,24.0,65.0
METROPOL,5,12,2022,14,No,L,Sí,23,93,24.0,61.0
METROPOL,5,12,2022,15,No,L,Sí,33,41,24.0,61.0
METROPOL,5,12,2022,16,No,L,Sí,62,35,23.0,69.0
METROPOL,5,12,2022,17,No,L,Sí,51,28,22.0,78.0
METROPOL,5,12,2022,18,No,L,Sí,26,49,22.0,73.0
METROPOL,5,12,2022,19,No,L,Sí,4,50,22.0,73.0
METROPOL,5,12,2022,20,No,L,Sí,5,26,21.0,83.0
METROPOL,5,12,2022,21,No,L,Sí,1,12,21.0,78.0
METROPOL,5,12,2022,23,No,L,Sí,1,0,20.0,83.0
METROPOL,6,12,2022,5,Sí,M,No,0,1,18.0,77.0
METROPOL,6,12,2022,6,Sí,M,No,1,0,17.0,82.0
METROPOL,6,12,2022,7,Sí,M,No,1,1,18.0,73.0
METROPOL,6,12,2022,8,Sí,M,No,1,0,19.0,68.0
METROPOL,6,12,2022,9,Sí,M,No,5,0,22.0,69.0
METROPOL,6,12,2022,10,Sí,M,No,8,3,22.0,69.0
METROPOL,6,12,2022,11,Sí,M,No,9,8,23.0,69.0
METROPOL,6,12,2022,12,Sí,M,No,2,1,24.0,61.0
METROPOL,6,12,2022,13,Sí,M,No,3,8,24.0,65.0
METROPOL,6,12,2022,14,Sí,M,No,2,10,24.0,69.0
METROPOL,6,12,2022,17,Sí,M,No,4,1,23.0,65.0
METROPOL,6,12,2022,18,Sí,M,No,2,1,22.0,69.0
METROPOL,6,12,2022,19,Sí,M,No,1,2,21.0,73.0
METROPOL,6,12,2022,20,Sí,M,No,0,4,20.0,83.0
METROPOL,6,12,2022,22,Sí,M,No,1,0,20.0,78.0
METROPOL,6,12,2022,23,Sí,M,No,0,1,20.0,78.0
METROPOL,7,12,2022,5,No,X,No,0,1,18.0,73.0
METROPOL,7,12,2022,6,No,X,No,16,3,18.0,73.0
METROPOL,7,12,2022,7,No,X,No,84,2,19.0,68.0
METROPOL,7,12,2022,8,No,X,No,62,18,20.0,64.0
METROPOL,7,12,2022,9,No,X,No,46,27,22.0,60.0
METROPOL,7,12,2022,10,No,X,No,48,48,22.0,57.0
METROPOL,7,12,2022,11,No,X,No,50,45,22.0,64.0
METROPOL,7,12,2022,12,No,X,No,29,43,23.0,65.0
METROPOL,7,12,2022,13,No,X,No,25,43,24.0,61.0
METROPOL,7,12,2022,14,No,X,No,13,80,23.0,73.0
METROPOL,7,12,2022,15,No,X,No,17,28,23.0,73.0
METROPOL,7,12,2022,16,No,X,No,29,17,21.0,94.0
METROPOL,7,12,2022,17,No,X,No,35,12,21.0,88.0
METROPOL,7,12,2022,18,No,X,No,10,30,21.0,94.0
METROPOL,7,12,2022,19,No,X,No,5,35,22.0,88.0
METROPOL,7,12,2022,20,No,X,No,1,18,22.0,88.0
METROPOL,7,12,2022,21,No,X,No,1,3,22.0,88.0
METROPOL,7,12,2022,22,No,X,No,1,2,21.0,73.0
METROPOL,8,12,2022,0,Sí,J,No,0,1,21.0,83.0
METROPOL,8,12,2022,5,Sí,J,No,0,1,20.0,88.0
METROPOL,8,12,2022,9,Sí,J,No,2,0,22.0,88.0
METROPOL,8,12,2022,10,Sí,J,No,3,1,22.0,88.0
METROPOL,8,12,2022,11,Sí,J,No,7,4,23.0,83.0
METROPOL,8,12,2022,12,Sí,J,No,3,4,24.0,74.0
METROPOL,8,12,2022,13,Sí,J,No,5,4,25.0,69.0
METROPOL,8,12,2022,14,Sí,J,No,1,6,24.0,74.0
METROPOL,8,12,2022,16,Sí,J,No,0,1,23.0,73.0
METROPOL,8,12,2022,17,Sí,J,No,2,3,23.0,73.0
METROPOL,8,12,2022,18,Sí,J,No,3,1,22.0,78.0
METROPOL,8,12,2022,19,Sí,J,No,3,1,22.0,78.0
METROPOL,8,12,2022,20,Sí,J,No,0,5,21.0,83.0
METROPOL,8,12,2022,23,Sí,J,No,1,1,21.0,83.0
METROPOL,9,12,2022,6,No,V,Sí,17,4,20.0,88.0
METROPOL,9,12,2022,7,No,V,Sí,77,4,20.0,88.0
METROPOL,9,12,2022,8,No,V,Sí,72,18,21.0,83.0
METROPOL,9,12,2022,9,No,V,Sí,60,38,22.0,83.0
METROPOL,9,12,2022,10,No,V,Sí,58,47,22.0,83.0
METROPOL,9,12,2022,11,No,V,Sí,44,53,23.0,78.0
METROPOL,9,12,2022,12,No,V,Sí,25,44,24.0,69.0
METROPOL,9,12,2022,13,No,V,Sí,24,41,24.0,74.0
METROPOL,9,12,2022,14,No,V,Sí,25,97,24.0,69.0
METROPOL,9,12,2022,15,No,V,Sí,18,21,24.0,74.0
METROPOL,9,12,2022,16,No,V,Sí,45,14,24.0,78.0
METROPOL,9,12,2022,17,No,V,Sí,68,22,22.0,88.0
METROPOL,9,12,2022,18,No,V,Sí,27,63,22.0,88.0
METROPOL,9,12,2022,19,No,V,Sí,8,45,21.0,88.0
METROPOL,9,12,2022,20,No,V,Sí,2,40,21.0,88.0
METROPOL,9,12,2022,21,No,V,Sí,3,7,21.0,88.0
METROPOL,9,12,2022,22,No,V,Sí,0,3,21.0,88.0
METROPOL,10,12,2022,0,No,S,No,0,2,21.0,88.0
METROPOL,10,12,2022,1,No,S,No,0,2,21.0,88.0
METROPOL,10,12,2022,6,No,S,No,1,0,20.0,88.0
METROPOL,10,12,2022,7,No,S,No,1,0,20.0,88.0
METROPOL,10,12,2022,8,No,S,No,2,1,20.0,88.0
METROPOL,10,12,2022,9,No,S,No,4,2,21.0,88.0
METROPOL,10,12,2022,10,No,S,No,4,3,22.0,83.0
METROPOL,10,12,2022,11,No,S,No,18,8,23.0,89.0
METROPOL,10,12,2022,12,No,S,No,12,10,24.0,83.0
METROPOL,10,12,2022,13,No,S,No,11,13,24.0,78.0
METROPOL,10,12,2022,14,No,S,No,14,12,23.0,89.0
METROPOL,10,12,2022,15,No,S,No,2,4,23.0,89.0
METROPOL,10,12,2022,16,No,S,No,8,3,23.0,89.0
METROPOL,10,12,2022,17,No,S,No,18,4,22.0,88.0
METROPOL,10,12,2022,18,No,S,No,20,16,22.0,88.0
METROPOL,10,12,2022,19,No,S,No,15,20,23.0,83.0
METROPOL,10,12,2022,20,No,S,No,7,13,22.0,88.0
METROPOL,10,12,2022,21,No,S,No,9,15,22.0,88.0
METROPOL,10,12,2022,22,No,S,No,0,4,22.0,88.0
METROPOL,10,12,2022,23,No,S,No,2,7,21.0,88.0
METROPOL,11,12,2022,0,No,D,No,2,8,20.0,94.0
METROPOL,11,12,2022,1,No,D,No,1,4,20.0,94.0
METROPOL,11,12,2022,2,No,D,No,0,4,20.0,94.0
METROPOL,11,12,2022,3,No,D,No,0,1,20.0,94.0
METROPOL,11,12,2022,8,No,D,No,1,0,20.0,94.0
METROPOL,11,12,2022,9,No,D,No,1,0,22.0,88.0
METROPOL,11,12,2022,10,No,D,No,5,1,23.0,83.0
METROPOL,11,12,2022,11,No,D,No,17,4,23.0,83.0
METROPOL,11,12,2022,12,No,D,No,41,5,23.0,89.0
METROPOL,11,12,2022,13,No,D,No,16,25,23.0,89.0
METROPOL,11,12,2022,14,No,D,No,5,32,23.0,89.0
METROPOL,11,12,2022,15,No,D,No,8,10,23.0,89.0
METROPOL,11,12,2022,16,No,D,No,3,6,23.0,89.0
METROPOL,11,12,2022,17,No,D,No,0,3,23.0,89.0
METROPOL,11,12,2022,18,No,D,No,6,11,23.0,89.0
METROPOL,11,12,2022,19,No,D,No,2,3,22.0,94.0
METROPOL,11,12,2022,20,No,D,No,1,2,22.0,94.0
METROPOL,11,12,2022,21,No,D,No,0,3,21.0,100.0
METROPOL,11,12,2022,22,No,D,No,2,1,21.0,94.0
METROPOL,12,12,2022,0,No,L,Sí,0,2,20.0,94.0
METROPOL,12,12,2022,4,No,L,Sí,0,1,20.0,88.0
METROPOL,12,12,2022,5,No,L,Sí,1,0,19.0,88.0
METROPOL,12,12,2022,6,No,L,Sí,22,3,19.0,94.0
METROPOL,12,12,2022,7,No,L,Sí,111,12,19.0,88.0
METROPOL,12,12,2022,8,No,L,Sí,105,20,19.0,88.0
METROPOL,12,12,2022,9,No,L,Sí,82,61,22.0,88.0
METROPOL,12,12,2022,10,No,L,Sí,42,42,24.0,78.0
METROPOL,12,12,2022,11,No,L,Sí,41,40,23.0,89.0
METROPOL,12,12,2022,12,No,L,Sí,53,54,24.0,74.0
METROPOL,12,12,2022,13,No,L,Sí,34,46,24.0,78.0
METROPOL,12,12,2022,14,No,L,Sí,25,122,23.0,83.0
METROPOL,12,12,2022,15,No,L,Sí,39,64,23.0,83.0
METROPOL,12,12,2022,16,No,L,Sí,87,25,22.0,88.0
METROPOL,12,12,2022,17,No,L,Sí,82,55,22.0,88.0
METROPOL,12,12,2022,18,No,L,Sí,58,88,22.0,88.0
METROPOL,12,12,2022,19,No,L,Sí,14,75,22.0,88.0
METROPOL,12,12,2022,20,No,L,Sí,9,58,21.0,94.0
METROPOL,12,12,2022,21,No,L,Sí,1,22,21.0,88.0
METROPOL,12,12,2022,22,No,L,Sí,0,4,20.0,94.0
METROPOL,13,12,2022,0,No,M,Sí,0,4,19.0,100.0
METROPOL,13,12,2022,6,No,M,Sí,31,2,19.0,94.0
METROPOL,13,12,2022,7,No,M,Sí,110,9,18.0,100.0
METROPOL,13,12,2022,8,No,M,Sí,105,22,21.0,100.0
METROPOL,13,12,2022,9,No,M,Sí,46,47,22.0,83.0
METROPOL,13,12,2022,10,No,M,Sí,59,59,23.0,89.0
METROPOL,13,12,2022,11,No,M,Sí,43,43,24.0,78.0
METROPOL,13,12,2022,12,No,M,Sí,45,55,23.0,83.0
METROPOL,13,12,2022,13,No,M,Sí,38,50,24.0,74.0
METROPOL,13,12,2022,14,No,M,Sí,27,127,23.0,89.0
METROPOL,13,12,2022,15,No,M,Sí,60,48,24.0,83.0
METROPOL,13,12,2022,16,No,M,Sí,125,58,23.0,89.0
METROPOL,13,12,2022,17,No,M,Sí,86,56,23.0,89.0
METROPOL,13,12,2022,18,No,M,Sí,40,102,23.0,89.0
METROPOL,13,12,2022,19,No,M,Sí,6,93,22.0,94.0
METROPOL,13,12,2022,20,No,M,Sí,2,34,22.0,94.0
METROPOL,13,12,2022,21,No,M,Sí,0,16,22.0,88.0
METROPOL,13,12,2022,22,No,M,Sí,1,4,22.0,83.0
METROPOL,14,12,2022,0,No,X,Sí,0,4,20.0,83.0
METROPOL,14,12,2022,6,No,X,Sí,21,3,20.0,78.0
METROPOL,14,12,2022,7,No,X,Sí,114,13,20.0,83.0
METROPOL,14,12,2022,8,No,X,Sí,97,22,21.0,78.0
METROPOL,14,12,2022,9,No,X,Sí,48,31,23.0,83.0
METROPOL,14,12,2022,10,No,X,Sí,46,38,23.0,89.0
METROPOL,14,12,2022,11,No,X,Sí,41,40,24.0,83.0
METROPOL,14,12,2022,12,No,X,Sí,49,52,24.0,83.0
METROPOL,14,12,2022,13,No,X,Sí,45,61,23.0,89.0
METROPOL,14,12,2022,14,No,X,Sí,32,128,24.0,83.0
METROPOL,14,12,2022,15,No,X,Sí,36,50,23.0,89.0
METROPOL,14,12,2022,16,No,X,Sí,95,40,25.0,61.0
METROPOL,14,12,2022,17,No,X,Sí,91,55,23.0,73.0
METROPOL,14,12,2022,18,No,X,Sí,41,81,23.0,65.0
METROPOL,14,12,2022,19,No,X,Sí,6,86,22.0,69.0
METROPOL,14,12,2022,20,No,X,Sí,4,37,22.0,64.0
METROPOL,14,12,2022,21,No,X,Sí,3,19,22.0,69.0
METROPOL,14,12,2022,22,No,X,Sí,0,4,21.0,78.0
METROPOL,14,12,2022,23,No,X,Sí,1,0,20.0,78.0
METROPOL,15,12,2022,0,No,J,Sí,0,6,20.0,73.0
METROPOL,15,12,2022,6,No,J,Sí,27,3,19.0,68.0
METROPOL,15,12,2022,7,No,J,Sí,98,9,19.0,68.0
METROPOL,15,12,2022,8,No,J,Sí,97,24,19.0,64.0
METROPOL,15,12,2022,9,No,J,Sí,66,41,21.0,60.0
METROPOL,15,12,2022,10,No,J,Sí,58,56,22.0,57.0
METROPOL,15,12,2022,11,No,J,Sí,51,51,23.0,53.0
METROPOL,15,12,2022,12,No,J,Sí,38,58,24.0,54.0
METROPOL,15,12,2022,13,No,J,Sí,41,55,23.0,57.0
METROPOL,15,12,2022,14,No,J,Sí,23,115,23.0,53.0
METROPOL,15,12,2022,15,No,J,Sí,52,49,23.0,57.0
METROPOL,15,12,2022,16,No,J,Sí,106,34,22.0,60.0
METROPOL,15,12,2022,17,No,J,Sí,90,68,22.0,57.0
METROPOL,15,12,2022,18,No,J,Sí,38,99,21.0,64.0
METROPOL,15,12,2022,19,No,J,Sí,10,75,21.0,64.0
METROPOL,15,12,2022,20,No,J,Sí,3,51,21.0,64.0
METROPOL,15,12,2022,21,No,J,Sí,1,10,19.0,73.0
METROPOL,15,12,2022,22,No,J,Sí,0,1,19.0,78.0
METROPOL,15,12,2022,23,No,J,Sí,1,0,18.0,83.0
METROPOL,16,12,2022,0,No,V,Sí,0,2,19.0,78.0
METROPOL,16,12,2022,6,No,V,Sí,20,3,18.0,83.0
METROPOL,16,12,2022,7,No,V,Sí,100,11,19.0,73.0
METROPOL,16,12,2022,8,No,V,Sí,96,19,19.0,68.0
METROPOL,16,12,2022,9,No,V,Sí,63,38,21.0,64.0
METROPOL,16,12,2022,10,No,V,Sí,49,53,22.0,57.0
METROPOL,16,12,2022,11,No,V,Sí,49,45,22.0,60.0
METROPOL,16,12,2022,12,No,V,Sí,49,52,22.0,60.0
METROPOL,16,12,2022,13,No,V,Sí,32,62,23.0,57.0
METROPOL,16,12,2022,14,No,V,Sí,30,128,23.0,57.0
METROPOL,16,12,2022,15,No,V,Sí,58,45,22.0,60.0
METROPOL,16,12,2022,16,No,V,Sí,89,22,22.0,60.0
METROPOL,16,12,2022,17,No,V,Sí,67,30,21.0,64.0
METROPOL,16,12,2022,18,No,V,Sí,40,73,20.0,68.0
METROPOL,16,12,2022,19,No,V,Sí,14,91,19.0,68.0
METROPOL,16,12,2022,20,No,V,Sí,8,49,19.0,73.0
METROPOL,16,12,2022,21,No,V,Sí,4,19,19.0,68.0
METROPOL,16,12,2022,22,No,V,Sí,2,6,19.0,73.0
METROPOL,16,12,2022,23,No,V,Sí,0,4,19.0,73.0
METROPOL,17,12,2022,0,No,S,No,1,6,19.0,73.0
METROPOL,17,12,2022,1,No,S,No,0,9,19.0,73.0
METROPOL,17,12,2022,2,No,S,No,0,1,19.0,68.0
METROPOL,17,12,2022,3,No,S,No,0,1,18.0,73.0
METROPOL,17,12,2022,7,No,S,No,5,3,19.0,68.0
METROPOL,17,12,2022,8,No,S,No,1,2,20.0,64.0
METROPOL,17,12,2022,9,No,S,No,9,3,20.0,64.0
METROPOL,17,12,2022,10,No,S,No,24,4,21.0,60.0
METROPOL,17,12,2022,11,No,S,No,9,11,21.0,60.0
METROPOL,17,12,2022,12,No,S,No,5,16,22.0,53.0
METROPOL,17,12,2022,13,No,S,No,3,14,22.0,53.0
METROPOL,17,12,2022,14,No,S,No,2,4,23.0,57.0
METROPOL,17,12,2022,15,No,S,No,4,2,22.0,69.0
METROPOL,17,12,2022,16,No,S,No,8,3,21.0,69.0
METROPOL,17,12,2022,17,No,S,No,17,3,21.0,69.0
METROPOL,17,12,2022,18,No,S,No,9,10,20.0,68.0
METROPOL,17,12,2022,19,No,S,No,2,10,19.0,73.0
METROPOL,17,12,2022,20,No,S,No,0,9,19.0,73.0
METROPOL,17,12,2022,21,No,S,No,8,5,18.0,77.0
METROPOL,17,12,2022,22,No,S,No,3,3,18.0,77.0
METROPOL,17,12,2022,23,No,S,No,2,1,18.0,77.0
METROPOL,18,12,2022,0,No,D,No,0,4,19.0,73.0
METROPOL,18,12,2022,1,No,D,No,0,5,18.0,77.0
METROPOL,18,12,2022,3,No,D,No,0,3,19.0,78.0
METROPOL,18,12,2022,5,No,D,No,0,1,20.0,78.0
METROPOL,18,12,2022,8,No,D,No,0,1,20.0,78.0
METROPOL,18,12,2022,11,No,D,No,13,0,22.0,64.0
METROPOL,18,12,2022,12,No,D,No,20,3,22.0,60.0
METROPOL,18,12,2022,13,No,D,No,9,20,22.0,64.0
METROPOL,18,12,2022,14,No,D,No,5,19,22.0,64.0
METROPOL,18,12,2022,15,No,D,No,1,2,22.0,64.0
METROPOL,18,12,2022,16,No,D,No,5,1,21.0,69.0
METROPOL,18,12,2022,17,No,D,No,6,5,21.0,69.0
METROPOL,18,12,2022,18,No,D,No,2,8,20.0,73.0
METROPOL,18,12,2022,19,No,D,No,4,0,19.0,78.0
METROPOL,18,12,2022,20,No,D,No,0,4,19.0,78.0
METROPOL,18,12,2022,21,No,D,No,0,2,19.0,78.0
METROPOL,19,12,2022,0,No,L,Sí,0,1,17.0,82.0
METROPOL,19,12,2022,6,No,L,Sí,24,3,18.0,88.0
METROPOL,19,12,2022,7,No,L,Sí,95,9,18.0,88.0
METROPOL,19,12,2022,8,No,L,Sí,90,13,19.0,73.0
METROPOL,19,12,2022,9,No,L,Sí,60,39,21.0,73.0
METROPOL,19,12,2022,10,No,L,Sí,44,40,23.0,69.0
METROPOL,19,12,2022,11,No,L,Sí,53,48,23.0,65.0
METROPOL,19,12,2022,12,No,L,Sí,41,48,23.0,65.0
METROPOL,19,12,2022,13,No,L,Sí,36,82,23.0,61.0
METROPOL,19,12,2022,14,No,L,Sí,22,95,23.0,65.0
METROPOL,19,12,2022,15,No,L,Sí,46,43,23.0,69.0
METROPOL,19,12,2022,16,No,L,Sí,71,38,23.0,69.0
METROPOL,19,12,2022,17,No,L,Sí,63,32,22.0,73.0
METROPOL,19,12,2022,18,No,L,Sí,49,68,21.0,78.0
METROPOL,19,12,2022,19,No,L,Sí,18,76,20.0,83.0
METROPOL,19,12,2022,20,No,L,Sí,5,54,20.0,78.0
METROPOL,19,12,2022,21,No,L,Sí,0,18,19.0,78.0
METROPOL,19,12,2022,22,No,L,Sí,0,1,19.0,78.0
METROPOL,20,12,2022,0,No,M,Sí,0,2,20.0,46.0
METROPOL,20,12,2022,6,No,M,Sí,21,3,19.0,52.0
METROPOL,20,12,2022,7,No,M,Sí,100,5,18.0,52.0
METROPOL,20,12,2022,8,No,M,Sí,85,21,20.0,56.0
METROPOL,20,12,2022,9,No,M,Sí,54,30,22.0,57.0
METROPOL,20,12,2022,10,No,M,Sí,39,31,23.0,57.0
METROPOL,20,12,2022,11,No,M,Sí,39,39,23.0,57.0
METROPOL,20,12,2022,12,No,M,Sí,45,46,23.0,53.0
METROPOL,20,12,2022,13,No,M,Sí,26,99,23.0,50.0
METROPOL,20,12,2022,14,No,M,Sí,24,69,23.0,50.0
METROPOL,20,12,2022,15,No,M,Sí,59,39,23.0,53.0
METROPOL,20,12,2022,16,No,M,Sí,140,41,22.0,53.0
METROPOL,20,12,2022,17,No,M,Sí,79,81,22.0,57.0
METROPOL,20,12,2022,18,No,M,Sí,34,124,21.0,64.0
METROPOL,20,12,2022,19,No,M,Sí,7,76,20.0,64.0
METROPOL,20,12,2022,20,No,M,Sí,3,38,20.0,64.0
METROPOL,20,12,2022,21,No,M,Sí,0,6,20.0,30.0
METROPOL,20,12,2022,22,No,M,Sí,0,3,20.0,26.0
METROPOL,20,12,2022,23,No,M,Sí,0,1,19.0,28.0
METROPOL,21,12,2022,0,No,X,Sí,1,6,20.0,28.0
METROPOL,21,12,2022,5,No,X,Sí,0,1,18.0,45.0
METROPOL,21,12,2022,6,No,X,Sí,20,4,19.0,46.0
METROPOL,21,12,2022,7,No,X,Sí,101,6,19.0,56.0
METROPOL,21,12,2022,8,No,X,Sí,78,12,19.0,60.0
METROPOL,21,12,2022,9,No,X,Sí,54,31,22.0,57.0
METROPOL,21,12,2022,10,No,X,Sí,49,48,23.0,50.0
METROPOL,21,12,2022,11,No,X,Sí,56,49,23.0,53.0
METROPOL,21,12,2022,12,No,X,Sí,37,53,23.0,57.0
METROPOL,21,12,2022,13,No,X,Sí,31,96,23.0,61.0
METROPOL,21,12,2022,14,No,X,Sí,21,80,22.0,69.0
METROPOL,21,12,2022,15,No,X,Sí,66,32,23.0,65.0
METROPOL,21,12,2022,16,No,X,Sí,145,35,22.0,64.0
METROPOL,21,12,2022,17,No,X,Sí,77,76,22.0,64.0
METROPOL,21,12,2022,18,No,X,Sí,69,81,21.0,64.0
METROPOL,21,12,2022,19,No,X,Sí,10,120,20.0,60.0
METROPOL,21,12,2022,20,No,X,Sí,4,65,20.0,46.0
METROPOL,21,12,2022,21,No,X,Sí,2,23,19.0,49.0
METROPOL,21,12,2022,22,No,X,Sí,0,3,20.0,49.0
METROPOL,21,12,2022,23,No,X,Sí,0,1,21.0,46.0
METROPOL,22,12,2022,0,No,J,Sí,0,3,20.0,53.0
METROPOL,22,12,2022,5,No,J,Sí,0,1,19.0,46.0
METROPOL,22,12,2022,6,No,J,Sí,22,2,19.0,60.0
METROPOL,22,12,2022,7,No,J,Sí,97,12,19.0,68.0
METROPOL,22,12,2022,8,No,J,Sí,63,13,18.0,73.0
METROPOL,22,12,2022,9,No,J,Sí,59,40,21.0,73.0
METROPOL,22,12,2022,10,No,J,Sí,52,39,21.0,73.0
METROPOL,22,12,2022,11,No,J,Sí,44,40,22.0,69.0
METROPOL,22,12,2022,12,No,J,Sí,40,54,22.0,73.0
METROPOL,22,12,2022,13,No,J,Sí,29,90,22.0,73.0
METROPOL,22,12,2022,14,No,J,Sí,23,68,22.0,73.0
METROPOL,22,12,2022,15,No,J,Sí,32,33,22.0,73.0
METROPOL,22,12,2022,16,No,J,Sí,58,21,22.0,73.0
METROPOL,22,12,2022,17,No,J,Sí,37,43,22.0,64.0
METROPOL,22,12,2022,18,No,J,Sí,27,45,21.0,69.0
METROPOL,22,12,2022,19,No,J,Sí,4,41,20.0,68.0
METROPOL,22,12,2022,20,No,J,Sí,2,29,20.0,64.0
METROPOL,22,12,2022,21,No,J,Sí,0,13,19.0,60.0
METROPOL,22,12,2022,22,No,J,Sí,0,5,19.0,60.0
METROPOL,23,12,2022,0,No,V,No,0,1,17.0,48.0
METROPOL,23,12,2022,5,No,V,No,0,1,17.0,45.0
METROPOL,23,12,2022,6,No,V,No,15,2,17.0,48.0
METROPOL,23,12,2022,7,No,V,No,78,3,17.0,48.0
METROPOL,23,12,2022,8,No,V,No,53,15,19.0,60.0
METROPOL,23,12,2022,9,No,V,No,44,25,22.0,57.0
METROPOL,23,12,2022,10,No,V,No,37,27,22.0,64.0
METROPOL,23,12,2022,11,No,V,No,54,39,22.0,69.0
METROPOL,23,12,2022,12,No,V,No,40,58,22.0,73.0
METROPOL,23,12,2022,13,No,V,No,22,84,23.0,73.0
METROPOL,23,12,2022,14,No,V,No,16,52,22.0,73.0
METROPOL,23,12,2022,15,No,V,No,28,21,22.0,73.0
METROPOL,23,12,2022,16,No,V,No,36,24,22.0,73.0
METROPOL,23,12,2022,17,No,V,No,29,14,21.0,78.0
METROPOL,23,12,2022,18,No,V,No,15,14,21.0,78.0
METROPOL,23,12,2022,19,No,V,No,5,39,20.0,78.0
METROPOL,23,12,2022,20,No,V,No,2,38,19.0,73.0
METROPOL,23,12,2022,21,No,V,No,0,10,19.0,68.0
METROPOL,23,12,2022,22,No,V,No,1,3,18.0,45.0
METROPOL,24,12,2022,0,No,S,No,1,4,17.0,39.0
METROPOL,24,12,2022,7,No,S,No,1,1,16.0,63.0
METROPOL,24,12,2022,8,No,S,No,4,1,19.0,40.0
METROPOL,24,12,2022,9,No,S,No,1,0,22.0,38.0
METROPOL,24,12,2022,10,No,S,No,3,0,23.0,53.0
METROPOL,24,12,2022,11,No,S,No,5,3,23.0,65.0
METROPOL,24,12,2022,12,No,S,No,5,3,22.0,78.0
