parking,day,month,year,hour,day_off,day_of_week,school_day,check_in,check_out,temperature,humidity
METROPOL,26,12,2019,19,No,J,No,11,27,19.0,52.0
METROPOL,26,12,2019,20,No,J,No,6,29,18.0,49.0
METROPOL,26,12,2019,21,No,J,No,0,9,18.0,49.0
METROPOL,26,12,2019,22,No,J,No,0,8,18.0,59.0
METROPOL,26,12,2019,23,No,J,No,1,3,18.0,49.0
METROPOL,27,12,2019,0,No,V,No,0,1,19.0,40.0
METROPOL,27,12,2019,1,No,V,No,0,2,19.0,32.0
METROPOL,27,12,2019,5,No,V,No,1,0,19.0,30.0
METROPOL,27,12,2019,6,No,V,No,10,1,19.0,30.0
METROPOL,27,12,2019,7,No,V,No,58,3,21.0,35.0
METROPOL,27,12,2019,8,No,V,No,49,17,19.0,37.0
METROPOL,27,12,2019,9,No,V,No,50,34,21.0,40.0
METROPOL,27,12,2019,10,No,V,No,34,42,22.0,46.0
METROPOL,27,12,2019,11,No,V,No,63,49,23.0,44.0
METROPOL,27,12,2019,12,No,V,No,39,59,24.0,38.0
METROPOL,27,12,2019,13,No,V,No,26,61,24.0,34.0
METROPOL,27,12,2019,14,No,V,No,7,35,24.0,34.0
METROPOL,27,12,2019,15,No,V,No,11,19,24.0,36.0
METROPOL,27,12,2019,16,No,V,No,10,4,24.0,31.0
METROPOL,27,12,2019,17,No,V,No,16,13,24.0,27.0
METROPOL,27,12,2019,18,No,V,No,13,10,22.0,46.0
METROPOL,27,12,2019,19,No,V,No,4,15,20.0,37.0
METROPOL,27,12,2019,20,No,V,No,2,15,21.0,28.0
METROPOL,27,12,2019,21,No,V,No,2,12,21.0,33.0
METROPOL,27,12,2019,22,No,V,No,1,2,21.0,30.0
METROPOL,27,12,2019,23,No,V,No,1,3,21.0,26.0
METROPOL,28,12,2019,0,No,S,No,1,0,21.0,28.0
METROPOL,28,12,2019,1,No,S,No,0,3,21.0,26.0
METROPOL,28,12,2019,6,No,S,No,1,0,20.0,43.0
METROPOL,28,12,2019,7,No,S,No,2,2,20.0,43.0
METROPOL,28,12,2019,8,No,S,No,9,1,19.0,46.0
METROPOL,28,12,2019,9,No,S,No,2,1,22.0,43.0
METROPOL,28,12,2019,10,No,S,No,4,4,23.0,44.0
METROPOL,28,12,2019,11,No,S,No,6,3,23.0,44.0
METROPOL,28,12,2019,12,No,S,No,5,8,23.0,44.0
METROPOL,28,12,2019,13,No,S,No,5,6,23.0,44.0
METROPOL,28,12,2019,14,No,S,No,2,10,22.0,43.0
METROPOL,28,12,2019,15,No,S,No,1,0,22.0,53.0
METROPOL,28,12,2019,16,No,S,No,5,0,21.0,56.0
METROPOL,28,12,2019,17,No,S,No,5,1,21.0,60.0
METROPOL,28,12,2019,18,No,S,No,1,5,20.0,60.0
METROPOL,28,12,2019,19,No,S,No,4,5,19.0,64.0
METROPOL,28,12,2019,20,No,S,No,0,3,20.0,30.0
METROPOL,28,12,2019,21,No,S,No,1,2,21.0,23.0
METROPOL,28,12,2019,22,No,S,No,0,3,18.0,30.0
METROPOL,28,12,2019,23,No,S,No,1,0,19.0,26.0
METROPOL,29,12,2019,7,No,D,No,1,0,17.0,48.0
METROPOL,29,12,2019,9,No,D,No,2,1,21.0,49.0
METROPOL,29,12,2019,10,No,D,No,1,0,22.0,50.0
METROPOL,29,12,2019,11,No,D,No,8,1,22.0,53.0
METROPOL,29,12,2019,12,No,D,No,6,5,22.0,53.0
METROPOL,29,12,2019,13,No,D,No,1,11,22.0,46.0
METROPOL,29,12,2019,14,No,D,No,1,1,22.0,57.0
METROPOL,29,12,2019,15,No,D,No,0,1,21.0,56.0
METROPOL,29,12,2019,16,No,D,No,4,1,21.0,60.0
METROPOL,29,12,2019,17,No,D,No,5,1,20.0,64.0
METROPOL,29,12,2019,18,No,D,No,3,4,20.0,64.0
METROPOL,29,12,2019,19,No,D,No,1,3,19.0,64.0
METROPOL,29,12,2019,20,No,D,No,0,4,19.0,49.0
METROPOL,29,12,2019,21,No,D,No,1,0,19.0,37.0
METROPOL,29,12,2019,22,No,D,No,1,3,20.0,26.0
METROPOL,30,12,2019,5,No,L,No,1,0,18.0,39.0
METROPOL,30,12,2019,6,No,L,No,13,2,18.0,45.0
METROPOL,30,12,2019,7,No,L,No,49,3,17.0,48.0
METROPOL,30,12,2019,8,No,L,No,52,14,18.0,56.0
METROPOL,30,12,2019,9,No,L,No,70,41,21.0,49.0
METROPOL,30,12,2019,10,No,L,No,42,47,23.0,41.0
METROPOL,30,12,2019,11,No,L,No,57,51,23.0,41.0
METROPOL,30,12,2019,12,No,L,No,40,57,23.0,41.0
METROPOL,30,12,2019,13,No,L,No,28,73,23.0,36.0
METROPOL,30,12,2019,14,No,L,No,13,31,23.0,31.0
METROPOL,30,12,2019,15,No,L,No,28,23,23.0,36.0
METROPOL,30,12,2019,16,No,L,No,31,19,23.0,38.0
METROPOL,30,12,2019,17,No,L,No,35,27,22.0,41.0
METROPOL,30,12,2019,18,No,L,No,31,30,21.0,40.0
METROPOL,30,12,2019,19,No,L,No,9,32,20.0,32.0
METROPOL,30,12,2019,20,No,L,No,7,35,20.0,26.0
METROPOL,30,12,2019,21,No,L,No,0,19,19.0,43.0
METROPOL,30,12,2019,22,No,L,No,1,0,19.0,68.0
METROPOL,30,12,2019,23,No,L,No,0,2,18.0,59.0
METROPOL,31,12,2019,6,No,M,No,3,0,16.0,88.0
METROPOL,31,12,2019,7,No,M,No,13,5,16.0,82.0
METROPOL,31,12,2019,8,No,M,No,13,10,16.0,82.0
METROPOL,31,12,2019,9,No,M,No,10,5,18.0,77.0
METROPOL,31,12,2019,10,No,M,No,10,9,19.0,78.0
METROPOL,31,12,2019,11,No,M,No,13,10,19.0,78.0
METROPOL,31,12,2019,12,No,M,No,6,16,20.0,68.0
METROPOL,31,12,2019,13,No,M,No,2,9,21.0,56.0
METROPOL,31,12,2019,14,No,M,No,2,5,21.0,46.0
METROPOL,31,12,2019,15,No,M,No,4,2,20.0,49.0
METROPOL,31,12,2019,16,No,M,No,1,2,20.0,49.0
METROPOL,31,12,2019,18,No,M,No,0,2,19.0,52.0
METROPOL,31,12,2019,19,No,M,No,1,4,18.0,56.0
METROPOL,31,12,2019,20,No,M,No,3,1,17.0,45.0
METROPOL,31,12,2019,21,No,M,No,0,2,17.0,27.0
METROPOL,31,12,2019,22,No,M,No,1,0,18.0,26.0
RINCON,1,12,2019,0,No,D,No,13,228,20.0,83.0
RINCON,1,12,2019,1,No,D,No,7,88,20.0,83.0
RINCON,1,12,2019,2,No,D,No,3,40,20.0,78.0
RINCON,1,12,2019,3,No,D,No,0,60,19.0,83.0
RINCON,1,12,2019,4,No,D,No,1,9,19.0,78.0
RINCON,1,12,2019,5,No,D,No,23,7,19.0,78.0
RINCON,1,12,2019,6,No,D,No,20,7,19.0,78.0
RINCON,1,12,2019,7,No,D,No,53,3,19.0,78.0
RINCON,1,12,2019,8,No,D,No,129,11,20.0,73.0
RINCON,1,12,2019,9,No,D,No,200,28,21.0,69.0
RINCON,1,12,2019,10,No,D,No,113,76,22.0,64.0
RINCON,1,12,2019,11,No,D,No,111,49,22.0,64.0
RINCON,1,12,2019,12,No,D,No,107,61,22.0,64.0
RINCON,1,12,2019,13,No,D,No,111,93,22.0,64.0
RINCON,1,12,2019,14,No,D,No,103,139,22.0,64.0
RINCON,1,12,2019,15,No,D,No,119,103,22.0,69.0
RINCON,1,12,2019,16,No,D,No,79,134,22.0,60.0
RINCON,1,12,2019,17,No,D,No,90,106,21.0,69.0
RINCON,1,12,2019,18,No,D,No,64,126,20.0,68.0
RINCON,1,12,2019,19,No,D,No,48,97,20.0,68.0
RINCON,1,12,2019,20,No,D,No,21,86,20.0,64.0
RINCON,1,12,2019,21,No,D,No,10,68,19.0,68.0
RINCON,1,12,2019,22,No,D,No,7,175,19.0,68.0
RINCON,1,12,2019,23,No,D,No,2,49,18.0,73.0
RINCON,2,12,2019,0,No,L,Sí,0,21,19.0,68.0
RINCON,2,12,2019,1,No,L,Sí,1,6,19.0,68.0
RINCON,2,12,2019,2,No,L,Sí,0,2,20.0,60.0
RINCON,2,12,2019,3,No,L,Sí,0,1,20.0,64.0
RINCON,2,12,2019,4,No,L,Sí,6,3,19.0,78.0
RINCON,2,12,2019,5,No,L,Sí,44,4,19.0,78.0
RINCON,2,12,2019,6,No,L,Sí,53,9,18.0,77.0
RINCON,2,12,2019,7,No,L,Sí,182,20,19.0,73.0
RINCON,2,12,2019,8,No,L,Sí,172,29,20.0,68.0
RINCON,2,12,2019,9,No,L,Sí,179,40,20.0,73.0
RINCON,2,12,2019,10,No,L,Sí,79,31,19.0,83.0
RINCON,2,12,2019,11,No,L,Sí,54,49,21.0,64.0
RINCON,2,12,2019,12,No,L,Sí,48,53,23.0,57.0
RINCON,2,12,2019,13,No,L,Sí,57,122,23.0,50.0
RINCON,2,12,2019,14,No,L,Sí,88,127,22.0,53.0
RINCON,2,12,2019,15,No,L,Sí,97,102,22.0,50.0
RINCON,2,12,2019,16,No,L,Sí,76,143,21.0,53.0
RINCON,2,12,2019,17,No,L,Sí,71,73,21.0,64.0
RINCON,2,12,2019,18,No,L,Sí,57,78,20.0,64.0
RINCON,2,12,2019,19,No,L,Sí,40,74,18.0,83.0
RINCON,2,12,2019,20,No,L,Sí,14,80,18.0,77.0
RINCON,2,12,2019,21,No,L,Sí,7,70,17.0,82.0
RINCON,2,12,2019,22,No,L,Sí,5,169,17.0,88.0
RINCON,2,12,2019,23,No,L,Sí,5,45,18.0,77.0
RINCON,3,12,2019,0,No,M,Sí,1,11,17.0,82.0
RINCON,3,12,2019,1,No,M,Sí,2,3,17.0,82.0
RINCON,3,12,2019,2,No,M,Sí,0,4,18.0,73.0
RINCON,3,12,2019,4,No,M,Sí,9,3,18.0,73.0
RINCON,3,12,2019,5,No,M,Sí,42,2,18.0,73.0
RINCON,3,12,2019,6,No,M,Sí,58,10,17.0,77.0
RINCON,3,12,2019,7,No,M,Sí,168,24,18.0,73.0
RINCON,3,12,2019,8,No,M,Sí,203,21,18.0,73.0
RINCON,3,12,2019,9,No,M,Sí,198,39,19.0,64.0
RINCON,3,12,2019,10,No,M,Sí,68,37,20.0,60.0
RINCON,3,12,2019,11,No,M,Sí,66,45,21.0,49.0
RINCON,3,12,2019,12,No,M,Sí,43,70,21.0,56.0
RINCON,3,12,2019,13,No,M,Sí,60,120,21.0,53.0
RINCON,3,12,2019,14,No,M,Sí,92,129,22.0,50.0
RINCON,3,12,2019,15,No,M,Sí,121,123,22.0,53.0
RINCON,3,12,2019,16,No,M,Sí,89,127,20.0,60.0
RINCON,3,12,2019,17,No,M,Sí,77,78,20.0,53.0
RINCON,3,12,2019,18,No,M,Sí,112,104,19.0,56.0
RINCON,3,12,2019,19,No,M,Sí,166,89,19.0,56.0
RINCON,3,12,2019,20,No,M,Sí,33,98,18.0,59.0
RINCON,3,12,2019,21,No,M,Sí,6,82,19.0,56.0
RINCON,3,12,2019,22,No,M,Sí,3,317,18.0,64.0
RINCON,3,12,2019,23,No,M,Sí,0,54,18.0,64.0
RINCON,4,12,2019,0,No,X,Sí,0,25,18.0,64.0
RINCON,4,12,2019,1,No,X,Sí,1,5,18.0,64.0
RINCON,4,12,2019,3,No,X,Sí,0,1,18.0,64.0
RINCON,4,12,2019,4,No,X,Sí,5,1,18.0,64.0
RINCON,4,12,2019,5,No,X,Sí,44,1,18.0,64.0
RINCON,4,12,2019,6,No,X,Sí,51,6,18.0,68.0
RINCON,4,12,2019,7,No,X,Sí,171,15,18.0,59.0
RINCON,4,12,2019,8,No,X,Sí,175,20,19.0,60.0
RINCON,4,12,2019,9,No,X,Sí,194,43,20.0,53.0
RINCON,4,12,2019,10,No,X,Sí,70,37,22.0,43.0
RINCON,4,12,2019,11,No,X,Sí,64,43,21.0,49.0
RINCON,4,12,2019,12,No,X,Sí,46,59,22.0,43.0
RINCON,4,12,2019,13,No,X,Sí,78,122,22.0,46.0
RINCON,4,12,2019,14,No,X,Sí,94,140,22.0,46.0
RINCON,4,12,2019,15,No,X,Sí,132,112,22.0,46.0
RINCON,4,12,2019,16,No,X,Sí,87,137,21.0,56.0
RINCON,4,12,2019,17,No,X,Sí,105,100,21.0,60.0
RINCON,4,12,2019,18,No,X,Sí,62,80,20.0,60.0
RINCON,4,12,2019,19,No,X,Sí,55,97,19.0,64.0
RINCON,4,12,2019,20,No,X,Sí,18,88,20.0,64.0
RINCON,4,12,2019,21,No,X,Sí,6,87,20.0,60.0
RINCON,4,12,2019,22,No,X,Sí,6,209,19.0,64.0
RINCON,4,12,2019,23,No,X,Sí,0,50,18.0,68.0
RINCON,5,12,2019,0,No,J,Sí,1,17,18.0,68.0
RINCON,5,12,2019,1,No,J,Sí,1,3,18.0,83.0
RINCON,5,12,2019,2,No,J,Sí,0,2,17.0,88.0
RINCON,5,12,2019,3,No,J,Sí,0,1,16.0,94.0
RINCON,5,12,2019,4,No,J,Sí,2,0,16.0,88.0
RINCON,5,12,2019,5,No,J,Sí,44,3,17.0,72.0
RINCON,5,12,2019,6,No,J,Sí,53,8,17.0,72.0
RINCON,5,12,2019,7,No,J,Sí,160,10,17.0,68.0
RINCON,5,12,2019,8,No,J,Sí,165,30,18.0,64.0
RINCON,5,12,2019,9,No,J,Sí,193,38,19.0,64.0
RINCON,5,12,2019,10,No,J,Sí,76,28,19.0,68.0
RINCON,5,12,2019,11,No,J,Sí,42,49,18.0,77.0
RINCON,5,12,2019,12,No,J,Sí,52,63,20.0,64.0
RINCON,5,12,2019,13,No,J,Sí,76,93,20.0,60.0
RINCON,5,12,2019,14,No,J,Sí,94,137,18.0,73.0
RINCON,5,12,2019,15,No,J,Sí,123,113,20.0,64.0
RINCON,5,12,2019,16,No,J,Sí,61,120,19.0,68.0
RINCON,5,12,2019,17,No,J,Sí,77,85,17.0,72.0
RINCON,5,12,2019,18,No,J,Sí,59,73,17.0,72.0
RINCON,5,12,2019,19,No,J,Sí,112,72,17.0,77.0
RINCON,5,12,2019,20,No,J,Sí,40,64,17.0,72.0
RINCON,5,12,2019,21,No,J,Sí,24,94,17.0,72.0
RINCON,5,12,2019,22,No,J,Sí,10,242,17.0,72.0
RINCON,5,12,2019,23,No,J,Sí,7,51,17.0,77.0
RINCON,6,12,2019,0,Sí,V,No,7,41,16.0,82.0
RINCON,6,12,2019,1,Sí,V,No,2,19,17.0,77.0
RINCON,6,12,2019,2,Sí,V,No,1,12,17.0,77.0
RINCON,6,12,2019,3,Sí,V,No,0,6,17.0,77.0
RINCON,6,12,2019,4,Sí,V,No,3,0,17.0,72.0
RINCON,6,12,2019,5,Sí,V,No,36,0,16.0,82.0
RINCON,6,12,2019,6,Sí,V,No,36,1,17.0,77.0
RINCON,6,12,2019,7,Sí,V,No,50,5,17.0,77.0
RINCON,6,12,2019,8,Sí,V,No,66,13,17.0,72.0
RINCON,6,12,2019,9,Sí,V,No,153,29,19.0,68.0
RINCON,6,12,2019,10,Sí,V,No,64,33,19.0,78.0
RINCON,6,12,2019,11,Sí,V,No,80,38,20.0,68.0
RINCON,6,12,2019,12,Sí,V,No,53,52,21.0,64.0
RINCON,6,12,2019,13,Sí,V,No,65,59,20.0,73.0
RINCON,6,12,2019,14,Sí,V,No,90,65,21.0,60.0
RINCON,6,12,2019,15,Sí,V,No,78,77,21.0,64.0
RINCON,6,12,2019,16,Sí,V,No,60,118,20.0,68.0
RINCON,6,12,2019,17,Sí,V,No,105,74,19.0,78.0
RINCON,6,12,2019,18,Sí,V,No,99,72,18.0,77.0
RINCON,6,12,2019,19,Sí,V,No,70,59,19.0,68.0
RINCON,6,12,2019,20,Sí,V,No,36,85,18.0,77.0
RINCON,6,12,2019,21,Sí,V,No,33,89,18.0,77.0
RINCON,6,12,2019,22,Sí,V,No,13,182,17.0,82.0
RINCON,6,12,2019,23,Sí,V,No,7,66,17.0,82.0
RINCON,7,12,2019,0,No,S,No,5,42,18.0,73.0
RINCON,7,12,2019,1,No,S,No,3,25,17.0,77.0
RINCON,7,12,2019,2,No,S,No,1,10,17.0,77.0
RINCON,7,12,2019,3,No,S,No,0,6,17.0,77.0
RINCON,7,12,2019,4,No,S,No,4,1,17.0,72.0
RINCON,7,12,2019,5,No,S,No,36,8,17.0,72.0
RINCON,7,12,2019,6,No,S,No,41,1,17.0,72.0
RINCON,7,12,2019,7,No,S,No,48,5,17.0,77.0
RINCON,7,12,2019,8,No,S,No,99,13,18.0,77.0
RINCON,7,12,2019,9,No,S,No,163,33,19.0,68.0
RINCON,7,12,2019,10,No,S,No,101,31,20.0,73.0
RINCON,7,12,2019,11,No,S,No,106,26,21.0,69.0
RINCON,7,12,2019,12,No,S,No,88,62,21.0,69.0
RINCON,7,12,2019,13,No,S,No,100,90,21.0,69.0
RINCON,7,12,2019,14,No,S,No,108,101,21.0,64.0
RINCON,7,12,2019,15,No,S,No,117,104,21.0,64.0
RINCON,7,12,2019,16,No,S,No,100,128,20.0,73.0
RINCON,7,12,2019,17,No,S,No,118,102,20.0,73.0
RINCON,7,12,2019,18,No,S,No,168,101,19.0,78.0
RINCON,7,12,2019,19,No,S,No,149,141,19.0,78.0
RINCON,7,12,2019,20,No,S,No,196,128,19.0,78.0
RINCON,7,12,2019,21,No,S,No,50,121,19.0,78.0
RINCON,7,12,2019,22,No,S,No,21,258,19.0,78.0
RINCON,7,12,2019,23,No,S,No,8,190,19.0,73.0
RINCON,8,12,2019,0,No,D,No,12,83,19.0,78.0
RINCON,8,12,2019,1,No,D,No,6,57,19.0,73.0
RINCON,8,12,2019,2,No,D,No,0,22,19.0,73.0
RINCON,8,12,2019,3,No,D,No,0,12,18.0,77.0
RINCON,8,12,2019,4,No,D,No,1,4,18.0,77.0
RINCON,8,12,2019,5,No,D,No,23,9,18.0,73.0
RINCON,8,12,2019,6,No,D,No,21,4,18.0,73.0
RINCON,8,12,2019,7,No,D,No,46,7,18.0,68.0
RINCON,8,12,2019,8,No,D,No,62,12,19.0,64.0
RINCON,8,12,2019,9,No,D,No,157,21,20.0,60.0
RINCON,8,12,2019,10,No,D,No,115,36,21.0,60.0
RINCON,8,12,2019,11,No,D,No,107,38,21.0,60.0
RINCON,8,12,2019,12,No,D,No,110,61,21.0,60.0
RINCON,8,12,2019,13,No,D,No,121,83,21.0,60.0
RINCON,8,12,2019,14,No,D,No,100,112,21.0,60.0
RINCON,8,12,2019,15,No,D,No,93,105,21.0,64.0
RINCON,8,12,2019,16,No,D,No,72,139,20.0,64.0
RINCON,8,12,2019,17,No,D,No,90,104,20.0,60.0
RINCON,8,12,2019,18,No,D,No,88,101,19.0,68.0
RINCON,8,12,2019,19,No,D,No,46,93,19.0,68.0
RINCON,8,12,2019,20,No,D,No,17,73,19.0,68.0
RINCON,8,12,2019,21,No,D,No,11,85,19.0,73.0
RINCON,8,12,2019,22,No,D,No,6,167,19.0,68.0
RINCON,8,12,2019,23,No,D,No,4,46,19.0,68.0
RINCON,9,12,2019,0,Sí,L,No,1,12,19.0,68.0
RINCON,9,12,2019,1,Sí,L,No,1,12,19.0,73.0
RINCON,9,12,2019,2,Sí,L,No,1,1,18.0,73.0
RINCON,9,12,2019,3,Sí,L,No,0,1,18.0,73.0
RINCON,9,12,2019,4,Sí,L,No,5,0,18.0,68.0
RINCON,9,12,2019,5,Sí,L,No,32,5,18.0,73.0
RINCON,9,12,2019,6,Sí,L,No,52,3,18.0,73.0
RINCON,9,12,2019,7,Sí,L,No,131,15,18.0,73.0
RINCON,9,12,2019,8,Sí,L,No,141,22,19.0,73.0
RINCON,9,12,2019,9,Sí,L,No,160,26,19.0,73.0
RINCON,9,12,2019,10,Sí,L,No,59,32,20.0,68.0
RINCON,9,12,2019,11,Sí,L,No,66,31,20.0,68.0
RINCON,9,12,2019,12,Sí,L,No,62,59,21.0,64.0
RINCON,9,12,2019,13,Sí,L,No,57,87,21.0,64.0
RINCON,9,12,2019,14,Sí,L,No,73,109,22.0,60.0
RINCON,9,12,2019,15,Sí,L,No,108,123,21.0,64.0
RINCON,9,12,2019,16,Sí,L,No,98,121,21.0,64.0
RINCON,9,12,2019,17,Sí,L,No,75,93,20.0,68.0
RINCON,9,12,2019,18,Sí,L,No,62,83,19.0,73.0
RINCON,9,12,2019,19,Sí,L,No,38,71,19.0,73.0
RINCON,9,12,2019,20,Sí,L,No,20,79,19.0,73.0
RINCON,9,12,2019,21,Sí,L,No,7,69,19.0,73.0
RINCON,9,12,2019,22,Sí,L,No,3,178,18.0,77.0
RINCON,9,12,2019,23,Sí,L,No,4,32,18.0,73.0
RINCON,10,12,2019,0,No,M,Sí,2,7,18.0,73.0
RINCON,10,12,2019,1,No,M,Sí,0,10,18.0,73.0
RINCON,10,12,2019,2,No,M,Sí,0,2,18.0,68.0
RINCON,10,12,2019,4,No,M,Sí,4,4,18.0,68.0
RINCON,10,12,2019,5,No,M,Sí,33,2,18.0,68.0
RINCON,10,12,2019,6,No,M,Sí,56,1,17.0,68.0
RINCON,10,12,2019,7,No,M,Sí,187,14,17.0,72.0
RINCON,10,12,2019,8,No,M,Sí,190,29,18.0,73.0
RINCON,10,12,2019,9,No,M,Sí,182,37,19.0,68.0
RINCON,10,12,2019,10,No,M,Sí,73,39,21.0,64.0
RINCON,10,12,2019,11,No,M,Sí,64,52,21.0,69.0
RINCON,10,12,2019,12,No,M,Sí,62,52,21.0,64.0
RINCON,10,12,2019,13,No,M,Sí,78,107,21.0,64.0
RINCON,10,12,2019,14,No,M,Sí,92,146,21.0,64.0
RINCON,10,12,2019,15,No,M,Sí,153,118,21.0,69.0
RINCON,10,12,2019,16,No,M,Sí,106,153,21.0,69.0
RINCON,10,12,2019,17,No,M,Sí,113,82,20.0,68.0
RINCON,10,12,2019,18,No,M,Sí,107,95,20.0,73.0
RINCON,10,12,2019,19,No,M,Sí,64,118,20.0,73.0
RINCON,10,12,2019,20,No,M,Sí,26,91,20.0,73.0
RINCON,10,12,2019,21,No,M,Sí,5,133,20.0,78.0
RINCON,10,12,2019,22,No,M,Sí,4,258,20.0,73.0
RINCON,10,12,2019,23,No,M,Sí,1,49,20.0,73.0
RINCON,11,12,2019,0,No,X,Sí,1,11,20.0,73.0
RINCON,11,12,2019,1,No,X,Sí,0,3,19.0,78.0
RINCON,11,12,2019,2,No,X,Sí,1,1,19.0,78.0
RINCON,11,12,2019,4,No,X,Sí,5,1,18.0,77.0
RINCON,11,12,2019,5,No,X,Sí,30,3,18.0,83.0
RINCON,11,12,2019,6,No,X,Sí,60,6,18.0,83.0
RINCON,11,12,2019,7,No,X,Sí,157,15,18.0,77.0
RINCON,11,12,2019,8,No,X,Sí,186,26,19.0,73.0
RINCON,11,12,2019,9,No,X,Sí,175,39,20.0,73.0
RINCON,11,12,2019,10,No,X,Sí,94,40,21.0,69.0
RINCON,11,12,2019,11,No,X,Sí,73,52,21.0,69.0
RINCON,11,12,2019,12,No,X,Sí,61,58,22.0,64.0
RINCON,11,12,2019,13,No,X,Sí,81,115,22.0,64.0
RINCON,11,12,2019,14,No,X,Sí,138,136,21.0,69.0
RINCON,11,12,2019,15,No,X,Sí,157,123,21.0,64.0
RINCON,11,12,2019,16,No,X,Sí,82,126,20.0,73.0
RINCON,11,12,2019,17,No,X,Sí,87,99,20.0,68.0
RINCON,11,12,2019,18,No,X,Sí,83,121,19.0,68.0
RINCON,11,12,2019,19,No,X,Sí,54,95,19.0,64.0
RINCON,11,12,2019,20,No,X,Sí,26,103,19.0,64.0
RINCON,11,12,2019,21,No,X,Sí,12,111,19.0,64.0
RINCON,11,12,2019,22,No,X,Sí,12,213,18.0,68.0
RINCON,11,12,2019,23,No,X,Sí,3,61,19.0,64.0
RINCON,12,12,2019,0,No,J,Sí,3,18,18.0,68.0
RINCON,12,12,2019,1,No,J,Sí,0,10,18.0,73.0
RINCON,12,12,2019,2,No,J,Sí,1,3,18.0,73.0
RINCON,12,12,2019,4,No,J,Sí,5,7,18.0,73.0
RINCON,12,12,2019,5,No,J,Sí,33,1,18.0,73.0
RINCON,12,12,2019,6,No,J,Sí,71,2,18.0,73.0
RINCON,12,12,2019,7,No,J,Sí,143,17,18.0,73.0
RINCON,12,12,2019,8,No,J,Sí,196,31,18.0,73.0
RINCON,12,12,2019,9,No,J,Sí,185,41,19.0,68.0
RINCON,12,12,2019,10,No,J,Sí,103,41,21.0,64.0
RINCON,12,12,2019,11,No,J,Sí,61,49,21.0,64.0
RINCON,12,12,2019,12,No,J,Sí,57,66,21.0,69.0
RINCON,12,12,2019,13,No,J,Sí,76,99,21.0,69.0
RINCON,12,12,2019,14,No,J,Sí,94,131,21.0,69.0
RINCON,12,12,2019,15,No,J,Sí,123,122,21.0,64.0
RINCON,12,12,2019,16,No,J,Sí,86,136,20.0,68.0
RINCON,12,12,2019,17,No,J,Sí,81,92,20.0,68.0
RINCON,12,12,2019,18,No,J,Sí,68,96,19.0,68.0
RINCON,12,12,2019,19,No,J,Sí,33,94,19.0,64.0
RINCON,12,12,2019,20,No,J,Sí,21,90,19.0,60.0
RINCON,12,12,2019,21,No,J,Sí,6,76,19.0,64.0
RINCON,12,12,2019,22,No,J,Sí,5,168,19.0,60.0
RINCON,12,12,2019,23,No,J,Sí,1,48,18.0,56.0
RINCON,13,12,2019,0,No,V,Sí,1,28,18.0,59.0
RINCON,13,12,2019,1,No,V,Sí,1,3,18.0,64.0
RINCON,13,12,2019,2,No,V,Sí,1,5,18.0,64.0
RINCON,13,12,2019,3,No,V,Sí,1,2,18.0,59.0
RINCON,13,12,2019,4,No,V,Sí,5,2,18.0,64.0
RINCON,13,12,2019,5,No,V,Sí,36,1,18.0,56.0
RINCON,13,12,2019,6,No,V,Sí,68,5,18.0,59.0
RINCON,13,12,2019,7,No,V,Sí,164,16,18.0,64.0
RINCON,13,12,2019,8,No,V,Sí,173,30,18.0,56.0
RINCON,13,12,2019,9,No,V,Sí,193,44,18.0,59.0
RINCON,13,12,2019,10,No,V,Sí,72,36,19.0,56.0
RINCON,13,12,2019,11,No,V,Sí,84,43,20.0,56.0
RINCON,13,12,2019,12,No,V,Sí,70,72,20.0,56.0
RINCON,13,12,2019,13,No,V,Sí,74,100,21.0,53.0
RINCON,13,12,2019,14,No,V,Sí,125,141,21.0,53.0
RINCON,13,12,2019,15,No,V,Sí,141,135,21.0,60.0
RINCON,13,12,2019,16,No,V,Sí,102,138,21.0,53.0
RINCON,13,12,2019,17,No,V,Sí,99,95,20.0,60.0
RINCON,13,12,2019,18,No,V,Sí,114,105,19.0,60.0
RINCON,13,12,2019,19,No,V,Sí,170,116,19.0,68.0
RINCON,13,12,2019,20,No,V,Sí,85,90,19.0,68.0
RINCON,13,12,2019,21,No,V,Sí,61,93,19.0,64.0
RINCON,13,12,2019,22,No,V,Sí,17,275,19.0,60.0
RINCON,13,12,2019,23,No,V,Sí,12,102,19.0,64.0
RINCON,14,12,2019,0,No,S,No,3,77,19.0,64.0
RINCON,14,12,2019,1,No,S,No,3,56,18.0,68.0
RINCON,14,12,2019,2,No,S,No,1,20,19.0,60.0
RINCON,14,12,2019,3,No,S,No,1,14,18.0,73.0
RINCON,14,12,2019,4,No,S,No,2,10,19.0,73.0
RINCON,14,12,2019,5,No,S,No,33,7,18.0,77.0
RINCON,14,12,2019,6,No,S,No,46,5,18.0,77.0
RINCON,14,12,2019,7,No,S,No,75,6,19.0,73.0
RINCON,14,12,2019,8,No,S,No,165,21,19.0,64.0
RINCON,14,12,2019,9,No,S,No,241,36,21.0,60.0
RINCON,14,12,2019,10,No,S,No,161,58,21.0,64.0
RINCON,14,12,2019,11,No,S,No,121,69,22.0,64.0
RINCON,14,12,2019,12,No,S,No,102,103,21.0,60.0
RINCON,14,12,2019,13,No,S,No,106,175,21.0,69.0
RINCON,14,12,2019,14,No,S,No,114,151,21.0,69.0
